,Unnamed: 0,instrument,granularity,time,stringTime,volume,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose,askOpen,askHigh,askLow,askClose,askCloseDelta,midCloseDelta,bidCloseDelta,openCloseDelta,target
3513,3513,AUDUSD,H1,2022-01-24 13:00:00,2022-01-24T13:00:00,3593,0.71351,0.7141,0.71301,0.71318,0.71351,0.7141,0.71301,0.71318,0.71351,0.7141,0.71301,0.71318,-0.0023500000000000743,-0.0023500000000000743,-0.0023500000000000743,-0.00032999999999994145,1.0000000000065512e-05
3514,3514,AUDUSD,H1,2022-01-24 14:00:00,2022-01-24T14:00:00,3256,0.71318,0.71355,0.71207,0.71223,0.71318,0.71355,0.71207,0.71223,0.71318,0.71355,0.71207,0.71223,-0.0018600000000000838,-0.0018600000000000838,-0.0018600000000000838,-0.0009500000000000064,-0.00021999999999999797
3515,3515,AUDUSD,H1,2022-01-24 15:00:00,2022-01-24T15:00:00,5120,0.71223,0.71248,0.71079,0.71083,0.71223,0.71248,0.71079,0.71083,0.71223,0.71248,0.71079,0.71083,1.0000000000065512e-05,1.0000000000065512e-05,1.0000000000065512e-05,-0.0014000000000000679,0.00019999999999997797
3516,3516,AUDUSD,H1,2022-01-24 16:00:00,2022-01-24T16:00:00,8736,0.71081,0.71135,0.70999,0.71037,0.71081,0.71135,0.70999,0.71037,0.71081,0.71135,0.70999,0.71037,-0.00021999999999999797,-0.00021999999999999797,-0.00021999999999999797,-0.00044000000000010697,0.0022700000000001053
3517,3517,AUDUSD,H1,2022-01-24 17:00:00,2022-01-24T17:00:00,11846,0.71036,0.71186,0.70902,0.71084,0.71036,0.71186,0.70902,0.71084,0.71036,0.71186,0.70902,0.71084,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0.00048000000000003595,0.0017399999999999638
3518,3518,AUDUSD,H1,2022-01-24 18:00:00,2022-01-24T18:00:00,7888,0.71084,0.71094,0.70954,0.71015,0.71084,0.71094,0.70954,0.71015,0.71084,0.71094,0.70954,0.71015,0.0022700000000001053,0.0022700000000001053,0.0022700000000001053,-0.0006900000000000794,0.0016499999999999293
3519,3519,AUDUSD,H1,2022-01-24 19:00:00,2022-01-24T19:00:00,6800,0.71016,0.71133,0.70948,0.71104,0.71016,0.71133,0.70948,0.71104,0.71016,0.71133,0.70948,0.71104,0.0017399999999999638,0.0017399999999999638,0.0017399999999999638,0.0008799999999999919,0.0012600000000000389
3520,3520,AUDUSD,H1,2022-01-24 20:00:00,2022-01-24T20:00:00,6716,0.71102,0.71273,0.71084,0.71242,0.71102,0.71273,0.71084,0.71242,0.71102,0.71273,0.71084,0.71242,0.0016499999999999293,0.0016499999999999293,0.0016499999999999293,0.0014000000000000679,0.0002300000000000635
3521,3521,AUDUSD,H1,2022-01-24 21:00:00,2022-01-24T21:00:00,8277,0.71241,0.71313,0.71183,0.71278,0.71241,0.71313,0.71183,0.71278,0.71241,0.71313,0.71183,0.71278,0.0012600000000000389,0.0012600000000000389,0.0012600000000000389,0.00036999999999998145,0.0012900000000000134
3522,3522,AUDUSD,H1,2022-01-24 22:00:00,2022-01-24T22:00:00,7141,0.71278,0.71479,0.71273,0.71407,0.71278,0.71479,0.71273,0.71407,0.71278,0.71479,0.71273,0.71407,0.0002300000000000635,0.0002300000000000635,0.0002300000000000635,0.0012900000000000134,0.0014699999999999713
3523,3523,AUDUSD,H1,2022-01-24 23:00:00,2022-01-24T23:00:00,1536,0.71406,0.71473,0.71372,0.71404,0.71406,0.71473,0.71372,0.71404,0.71406,0.71473,0.71372,0.71404,0.0012900000000000134,0.0012900000000000134,0.0012900000000000134,-2.0000000000020002e-05,-0.00012000000000000899
3524,3524,AUDUSD,H1,2022-01-25 00:00:00,2022-01-25T00:00:00,200,0.71404,0.71437,0.71319,0.7143,0.71404,0.71437,0.71319,0.7143,0.71404,0.71437,0.71319,0.7143,0.0014699999999999713,0.0014699999999999713,0.0014699999999999713,0.000260000000000038,-0.0012499999999999734
3525,3525,AUDUSD,H1,2022-01-25 01:00:00,2022-01-25T01:00:00,2159,0.71426,0.71536,0.71422,0.71533,0.71426,0.71536,0.71422,0.71533,0.71426,0.71536,0.71422,0.71533,-0.00012000000000000899,-0.00012000000000000899,-0.00012000000000000899,0.0010700000000000154,-0.0008700000000000374
3526,3526,AUDUSD,H1,2022-01-25 02:00:00,2022-01-25T02:00:00,3921,0.71533,0.71746,0.71461,0.71577,0.71533,0.71746,0.71461,0.71577,0.71533,0.71746,0.71461,0.71577,-0.0012499999999999734,-0.0012499999999999734,-0.0012499999999999734,0.00043999999999999595,-0.0013300000000000534
3527,3527,AUDUSD,H1,2022-01-25 03:00:00,2022-01-25T03:00:00,5001,0.71577,0.71584,0.71462,0.71521,0.71577,0.71584,0.71462,0.71521,0.71577,0.71584,0.71462,0.71521,-0.0008700000000000374,-0.0008700000000000374,-0.0008700000000000374,-0.0005600000000000049,-2.0000000000020002e-05
3528,3528,AUDUSD,H1,2022-01-25 04:00:00,2022-01-25T04:00:00,2688,0.7152,0.71532,0.71416,0.71452,0.7152,0.71532,0.71416,0.71452,0.7152,0.71532,0.71416,0.71452,-0.0013300000000000534,-0.0013300000000000534,-0.0013300000000000534,-0.0006799999999999029,0.0008799999999999919
3529,3529,AUDUSD,H1,2022-01-25 05:00:00,2022-01-25T05:00:00,2696,0.71452,0.71454,0.7135,0.71434,0.71452,0.71454,0.7135,0.71434,0.71452,0.71454,0.7135,0.71434,-2.0000000000020002e-05,-2.0000000000020002e-05,-2.0000000000020002e-05,-0.000180000000000069,-0.00013999999999991797
3530,3530,AUDUSD,H1,2022-01-25 06:00:00,2022-01-25T06:00:00,1994,0.71434,0.71439,0.71289,0.71319,0.71434,0.71439,0.71289,0.71319,0.71434,0.71439,0.71289,0.71319,0.0008799999999999919,0.0008799999999999919,0.0008799999999999919,-0.0011499999999999844,-9.99999999995449e-06
3531,3531,AUDUSD,H1,2022-01-25 07:00:00,2022-01-25T07:00:00,2397,0.71319,0.71439,0.71304,0.71432,0.71319,0.71439,0.71304,0.71432,0.71319,0.71439,0.71304,0.71432,-0.00013999999999991797,-0.00013999999999991797,-0.00013999999999991797,0.0011299999999999644,0.0007599999999999829
3532,3532,AUDUSD,H1,2022-01-25 08:00:00,2022-01-25T08:00:00,2731,0.71432,0.71467,0.7135,0.71407,0.71432,0.71467,0.7135,0.71407,0.71432,0.71467,0.7135,0.71407,-9.99999999995449e-06,-9.99999999995449e-06,-9.99999999995449e-06,-0.00024999999999997247,-0.00047000000000008146
3533,3533,AUDUSD,H1,2022-01-25 09:00:00,2022-01-25T09:00:00,3725,0.71408,0.71435,0.71326,0.71418,0.71408,0.71435,0.71326,0.71418,0.71408,0.71435,0.71326,0.71418,0.0007599999999999829,0.0007599999999999829,0.0007599999999999829,9.999999999998899e-05,-0.0021900000000000253
3534,3534,AUDUSD,H1,2022-01-25 10:00:00,2022-01-25T10:00:00,5207,0.71416,0.71514,0.71357,0.71406,0.71416,0.71514,0.71357,0.71406,0.71416,0.71514,0.71357,0.71406,-0.00047000000000008146,-0.00047000000000008146,-0.00047000000000008146,-9.999999999998899e-05,-0.0011099999999999444
3535,3535,AUDUSD,H1,2022-01-25 11:00:00,2022-01-25T11:00:00,4489,0.71406,0.71541,0.71361,0.71494,0.71406,0.71541,0.71361,0.71494,0.71406,0.71541,0.71361,0.71494,-0.0021900000000000253,-0.0021900000000000253,-0.0021900000000000253,0.0008799999999999919,0.00034999999999996145
3536,3536,AUDUSD,H1,2022-01-25 12:00:00,2022-01-25T12:00:00,3008,0.71496,0.71502,0.71325,0.71359,0.71496,0.71502,0.71325,0.71359,0.71496,0.71502,0.71325,0.71359,-0.0011099999999999444,-0.0011099999999999444,-0.0011099999999999444,-0.0013700000000000934,0.00029000000000001247
3537,3537,AUDUSD,H1,2022-01-25 13:00:00,2022-01-25T13:00:00,3504,0.71358,0.71417,0.71232,0.71275,0.71358,0.71417,0.71232,0.71275,0.71358,0.71417,0.71232,0.71275,0.00034999999999996145,0.00034999999999996145,0.00034999999999996145,-0.0008299999999999974,0.0008700000000000374
3538,3538,AUDUSD,H1,2022-01-25 14:00:00,2022-01-25T14:00:00,3146,0.71275,0.71296,0.71211,0.71248,0.71275,0.71296,0.71211,0.71248,0.71275,0.71296,0.71211,0.71248,0.00029000000000001247,0.00029000000000001247,0.00029000000000001247,-0.00026999999999999247,0.0009799999999999809
3539,3539,AUDUSD,H1,2022-01-25 15:00:00,2022-01-25T15:00:00,4087,0.71248,0.71337,0.71225,0.7131,0.71248,0.71337,0.71225,0.7131,0.71248,0.71337,0.71225,0.7131,0.0008700000000000374,0.0008700000000000374,0.0008700000000000374,0.0006199999999999539,0.00046000000000001595
3540,3540,AUDUSD,H1,2022-01-25 16:00:00,2022-01-25T16:00:00,7903,0.71309,0.71435,0.71251,0.71277,0.71309,0.71435,0.71251,0.71277,0.71309,0.71435,0.71251,0.71277,0.0009799999999999809,0.0009799999999999809,0.0009799999999999809,-0.00031999999999998696,0.0023800000000000487
3541,3541,AUDUSD,H1,2022-01-25 17:00:00,2022-01-25T17:00:00,10452,0.71275,0.71547,0.71212,0.71397,0.71275,0.71547,0.71212,0.71397,0.71275,0.71547,0.71212,0.71397,0.00046000000000001595,0.00046000000000001595,0.00046000000000001595,0.0012199999999999989,0.002449999999999952
3542,3542,AUDUSD,H1,2022-01-25 18:00:00,2022-01-25T18:00:00,5597,0.71396,0.71453,0.71319,0.71375,0.71396,0.71453,0.71319,0.71375,0.71396,0.71453,0.71319,0.71375,0.0023800000000000487,0.0023800000000000487,0.0023800000000000487,-0.00021000000000004349,-0.0005900000000000905
3543,3543,AUDUSD,H1,2022-01-25 19:00:00,2022-01-25T19:00:00,5253,0.71375,0.71447,0.71345,0.71443,0.71375,0.71447,0.71345,0.71443,0.71375,0.71447,0.71345,0.71443,0.002449999999999952,0.002449999999999952,0.002449999999999952,0.0006800000000000139,-0.0022599999999999287
3544,3544,AUDUSD,H1,2022-01-25 20:00:00,2022-01-25T20:00:00,4810,0.71443,0.71616,0.71417,0.71613,0.71443,0.71616,0.71417,0.71613,0.71443,0.71616,0.71417,0.71613,-0.0005900000000000905,-0.0005900000000000905,-0.0005900000000000905,0.0017000000000000348,-0.00044999999999995044
3545,3545,AUDUSD,H1,2022-01-25 21:00:00,2022-01-25T21:00:00,2807,0.71613,0.71689,0.71571,0.71688,0.71613,0.71689,0.71571,0.71688,0.71613,0.71689,0.71571,0.71688,-0.0022599999999999287,-0.0022599999999999287,-0.0022599999999999287,0.0007499999999999174,0.0011999999999999789
3546,3546,AUDUSD,H1,2022-01-25 22:00:00,2022-01-25T22:00:00,5740,0.71688,0.71692,0.71538,0.71554,0.71688,0.71692,0.71538,0.71554,0.71688,0.71692,0.71538,0.71554,-0.00044999999999995044,-0.00044999999999995044,-0.00044999999999995044,-0.0013400000000000079,0.00029000000000001247
3547,3547,AUDUSD,H1,2022-01-25 23:00:00,2022-01-25T23:00:00,3150,0.71553,0.71581,0.71384,0.71462,0.71553,0.71581,0.71384,0.71462,0.71553,0.71581,0.71384,0.71462,0.0011999999999999789,0.0011999999999999789,0.0011999999999999789,-0.0009099999999999664,0.00012999999999996348
3548,3548,AUDUSD,H1,2022-01-26 00:00:00,2022-01-26T00:00:00,189,0.71467,0.71512,0.71383,0.71509,0.71467,0.71512,0.71383,0.71509,0.71467,0.71512,0.71383,0.71509,0.00029000000000001247,0.00029000000000001247,0.00029000000000001247,0.00041999999999997595,5.999999999994898e-05
3549,3549,AUDUSD,H1,2022-01-26 01:00:00,2022-01-26T01:00:00,1989,0.71511,0.71611,0.71459,0.71582,0.71511,0.71611,0.71459,0.71582,0.71511,0.71611,0.71459,0.71582,0.00012999999999996348,0.00012999999999996348,0.00012999999999996348,0.0007099999999999884,-0.00017000000000000348
3550,3550,AUDUSD,H1,2022-01-26 02:00:00,2022-01-26T02:00:00,3142,0.71582,0.71594,0.71528,0.71538,0.71582,0.71594,0.71528,0.71538,0.71582,0.71594,0.71528,0.71538,5.999999999994898e-05,5.999999999994898e-05,5.999999999994898e-05,-0.00043999999999999595,0.0006099999999999994
3551,3551,AUDUSD,H1,2022-01-26 03:00:00,2022-01-26T03:00:00,2748,0.71538,0.71597,0.71498,0.71595,0.71538,0.71597,0.71498,0.71595,0.71538,0.71597,0.71498,0.71595,-0.00017000000000000348,-0.00017000000000000348,-0.00017000000000000348,0.0005699999999999594,0.00031000000000003247
3552,3552,AUDUSD,H1,2022-01-26 04:00:00,2022-01-26T04:00:00,2078,0.71595,0.71652,0.71537,0.71544,0.71595,0.71652,0.71537,0.71544,0.71595,0.71652,0.71537,0.71544,0.0006099999999999994,0.0006099999999999994,0.0006099999999999994,-0.0005100000000000104,-0.0006300000000000194
3553,3553,AUDUSD,H1,2022-01-26 05:00:00,2022-01-26T05:00:00,1805,0.71544,0.71593,0.71541,0.71578,0.71544,0.71593,0.71541,0.71578,0.71544,0.71593,0.71541,0.71578,0.00031000000000003247,0.00031000000000003247,0.00031000000000003247,0.00034000000000000696,-0.0007300000000000084
3554,3554,AUDUSD,H1,2022-01-26 06:00:00,2022-01-26T06:00:00,1795,0.71578,0.71613,0.71552,0.71605,0.71578,0.71613,0.71552,0.71605,0.71578,0.71613,0.71552,0.71605,-0.0006300000000000194,-0.0006300000000000194,-0.0006300000000000194,0.00026999999999999247,0.00040000000000006697
3555,3555,AUDUSD,H1,2022-01-26 07:00:00,2022-01-26T07:00:00,1786,0.71604,0.71614,0.71541,0.71609,0.71604,0.71614,0.71541,0.71609,0.71604,0.71614,0.71541,0.71609,-0.0007300000000000084,-0.0007300000000000084,-0.0007300000000000084,4.999999999999449e-05,0.0015100000000000113
3556,3556,AUDUSD,H1,2022-01-26 08:00:00,2022-01-26T08:00:00,1822,0.71608,0.71625,0.71534,0.71542,0.71608,0.71625,0.71534,0.71542,0.71608,0.71625,0.71534,0.71542,0.00040000000000006697,0.00040000000000006697,0.00040000000000006697,-0.000660000000000105,0.0017000000000000348
3557,3557,AUDUSD,H1,2022-01-26 09:00:00,2022-01-26T09:00:00,2504,0.71542,0.71592,0.71517,0.71536,0.71542,0.71592,0.71517,0.71536,0.71542,0.71592,0.71517,0.71536,0.0015100000000000113,0.0015100000000000113,0.0015100000000000113,-5.999999999994898e-05,0.0005899999999999794
3558,3558,AUDUSD,H1,2022-01-26 10:00:00,2022-01-26T10:00:00,3248,0.71536,0.71684,0.71527,0.71582,0.71536,0.71684,0.71527,0.71582,0.71536,0.71684,0.71527,0.71582,0.0017000000000000348,0.0017000000000000348,0.0017000000000000348,0.00046000000000001595,-0.000300000000000078
3559,3559,AUDUSD,H1,2022-01-26 11:00:00,2022-01-26T11:00:00,2868,0.71581,0.71701,0.71554,0.71687,0.71581,0.71701,0.71554,0.71687,0.71581,0.71701,0.71554,0.71687,0.0005899999999999794,0.0005899999999999794,0.0005899999999999794,0.001060000000000061,-0.0005999999999999339
3560,3560,AUDUSD,H1,2022-01-26 12:00:00,2022-01-26T12:00:00,2406,0.71687,0.71757,0.71654,0.71752,0.71687,0.71757,0.71654,0.71752,0.71687,0.71757,0.71654,0.71752,-0.000300000000000078,-0.000300000000000078,-0.000300000000000078,0.0006500000000000394,-0.0004999999999999449
3561,3561,AUDUSD,H1,2022-01-26 13:00:00,2022-01-26T13:00:00,2174,0.71752,0.71766,0.71677,0.71746,0.71752,0.71766,0.71677,0.71746,0.71752,0.71766,0.71677,0.71746,-0.0005999999999999339,-0.0005999999999999339,-0.0005999999999999339,-6.0000000000060005e-05,-0.0009000000000000119
3562,3562,AUDUSD,H1,2022-01-26 14:00:00,2022-01-26T14:00:00,2520,0.71746,0.71757,0.71694,0.71722,0.71746,0.71757,0.71694,0.71722,0.71746,0.71757,0.71694,0.71722,-0.0004999999999999449,-0.0004999999999999449,-0.0004999999999999449,-0.00024000000000001798,-0.0001100000000000545
3563,3563,AUDUSD,H1,2022-01-26 15:00:00,2022-01-26T15:00:00,2782,0.71723,0.71753,0.7168,0.71686,0.71723,0.71753,0.7168,0.71686,0.71723,0.71753,0.7168,0.71686,-0.0009000000000000119,-0.0009000000000000119,-0.0009000000000000119,-0.00036999999999998145,0.0009799999999999809
3564,3564,AUDUSD,H1,2022-01-26 16:00:00,2022-01-26T16:00:00,4762,0.71687,0.71707,0.71577,0.71672,0.71687,0.71707,0.71577,0.71672,0.71687,0.71707,0.71577,0.71672,-0.0001100000000000545,-0.0001100000000000545,-0.0001100000000000545,-0.00014999999999998348,-0.0012400000000000189
3565,3565,AUDUSD,H1,2022-01-26 17:00:00,2022-01-26T17:00:00,6504,0.71672,0.71684,0.71521,0.71596,0.71672,0.71684,0.71521,0.71596,0.71672,0.71684,0.71521,0.71596,0.0009799999999999809,0.0009799999999999809,0.0009799999999999809,-0.0007599999999999829,-0.004390000000000005
3566,3566,AUDUSD,H1,2022-01-26 18:00:00,2022-01-26T18:00:00,3538,0.71596,0.71691,0.71569,0.71661,0.71596,0.71691,0.71569,0.71661,0.71596,0.71691,0.71569,0.71661,-0.0012400000000000189,-0.0012400000000000189,-0.0012400000000000189,0.0006499999999999284,-0.0041599999999999415
3567,3567,AUDUSD,H1,2022-01-26 19:00:00,2022-01-26T19:00:00,1827,0.71661,0.71702,0.71637,0.71694,0.71661,0.71702,0.71637,0.71694,0.71661,0.71702,0.71637,0.71694,-0.004390000000000005,-0.004390000000000005,-0.004390000000000005,0.0003300000000000525,-0.0012600000000000389
3568,3568,AUDUSD,H1,2022-01-26 20:00:00,2022-01-26T20:00:00,2132,0.71695,0.71699,0.71508,0.71537,0.71695,0.71699,0.71508,0.71537,0.71695,0.71699,0.71508,0.71537,-0.0041599999999999415,-0.0041599999999999415,-0.0041599999999999415,-0.0015800000000000258,0.00034999999999996145
3569,3569,AUDUSD,H1,2022-01-26 21:00:00,2022-01-26T21:00:00,19779,0.71541,0.71807,0.71135,0.71255,0.71541,0.71807,0.71135,0.71255,0.71541,0.71807,0.71135,0.71255,-0.0012600000000000389,-0.0012600000000000389,-0.0012600000000000389,-0.0028599999999999737,0.0007800000000000029
3570,3570,AUDUSD,H1,2022-01-26 22:00:00,2022-01-26T22:00:00,16241,0.71254,0.71254,0.70953,0.71121,0.71254,0.71254,0.70953,0.71121,0.71254,0.71254,0.70953,0.71121,0.00034999999999996145,0.00034999999999996145,0.00034999999999996145,-0.0013299999999999423,-0.0018099999999999783
3571,3571,AUDUSD,H1,2022-01-26 23:00:00,2022-01-26T23:00:00,2286,0.7112,0.71176,0.71076,0.71129,0.7112,0.71176,0.71076,0.71129,0.7112,0.71176,0.71076,0.71129,0.0007800000000000029,0.0007800000000000029,0.0007800000000000029,8.999999999992347e-05,-0.003920000000000035
3572,3572,AUDUSD,H1,2022-01-27 00:00:00,2022-01-27T00:00:00,183,0.71129,0.71195,0.71123,0.71156,0.71129,0.71195,0.71123,0.71156,0.71129,0.71195,0.71123,0.71156,-0.0018099999999999783,-0.0018099999999999783,-0.0018099999999999783,0.00026999999999999247,-0.0018599999999999728
3573,3573,AUDUSD,H1,2022-01-27 01:00:00,2022-01-27T01:00:00,1598,0.71156,0.7121,0.71138,0.71207,0.71156,0.7121,0.71138,0.71207,0.71156,0.7121,0.71138,0.71207,-0.003920000000000035,-0.003920000000000035,-0.003920000000000035,0.0005100000000000104,-0.00013999999999991797
3574,3574,AUDUSD,H1,2022-01-27 02:00:00,2022-01-27T02:00:00,3532,0.71207,0.71209,0.70972,0.70975,0.71207,0.71209,0.70972,0.70975,0.71207,0.71209,0.70972,0.70975,-0.0018599999999999728,-0.0018599999999999728,-0.0018599999999999728,-0.0023199999999999887,0.000140000000000029
3575,3575,AUDUSD,H1,2022-01-27 03:00:00,2022-01-27T03:00:00,5304,0.70975,0.70992,0.70775,0.70815,0.70975,0.70992,0.70775,0.70815,0.70975,0.70992,0.70775,0.70815,-0.00013999999999991797,-0.00013999999999991797,-0.00013999999999991797,-0.0016000000000000458,-0.0007099999999999884
3576,3576,AUDUSD,H1,2022-01-27 04:00:00,2022-01-27T04:00:00,3961,0.70815,0.70868,0.70725,0.70789,0.70815,0.70868,0.70725,0.70789,0.70815,0.70868,0.70725,0.70789,0.000140000000000029,0.000140000000000029,0.000140000000000029,-0.00025999999999992696,-0.0013400000000000079
3577,3577,AUDUSD,H1,2022-01-27 05:00:00,2022-01-27T05:00:00,3623,0.70789,0.70853,0.70748,0.70801,0.70789,0.70853,0.70748,0.70801,0.70789,0.70853,0.70748,0.70801,-0.0007099999999999884,-0.0007099999999999884,-0.0007099999999999884,0.00012000000000000899,-0.00046000000000001595
3578,3578,AUDUSD,H1,2022-01-27 06:00:00,2022-01-27T06:00:00,2440,0.708,0.70849,0.70766,0.70803,0.708,0.70849,0.70766,0.70803,0.708,0.70849,0.70766,0.70803,-0.0013400000000000079,-0.0013400000000000079,-0.0013400000000000079,3.0000000000085514e-05,0.0022499999999999742
3579,3579,AUDUSD,H1,2022-01-27 07:00:00,2022-01-27T07:00:00,2834,0.70803,0.70818,0.70681,0.7073,0.70803,0.70818,0.70681,0.7073,0.70803,0.70818,0.70681,0.7073,-0.00046000000000001595,-0.00046000000000001595,-0.00046000000000001595,-0.0007300000000000084,0.0023299999999999432
3580,3580,AUDUSD,H1,2022-01-27 08:00:00,2022-01-27T08:00:00,3309,0.7073,0.70759,0.70628,0.70669,0.7073,0.70759,0.70628,0.70669,0.7073,0.70759,0.70628,0.70669,0.0022499999999999742,0.0022499999999999742,0.0022499999999999742,-0.0006099999999999994,-0.0013100000000000334
3581,3581,AUDUSD,H1,2022-01-27 09:00:00,2022-01-27T09:00:00,5286,0.70671,0.70752,0.70649,0.70684,0.70671,0.70752,0.70649,0.70684,0.70671,0.70752,0.70649,0.70684,0.0023299999999999432,0.0023299999999999432,0.0023299999999999432,0.0001300000000000745,-0.0016800000000000148
3582,3582,AUDUSD,H1,2022-01-27 10:00:00,2022-01-27T10:00:00,5186,0.70683,0.70919,0.7065,0.70894,0.70683,0.70919,0.7065,0.70894,0.70683,0.70919,0.7065,0.70894,-0.0013100000000000334,-0.0013100000000000334,-0.0013100000000000334,0.0021100000000000563,-0.00015999999999993797
3583,3583,AUDUSD,H1,2022-01-27 11:00:00,2022-01-27T11:00:00,4169,0.70894,0.70942,0.70823,0.70917,0.70894,0.70942,0.70823,0.70917,0.70894,0.70942,0.70823,0.70917,-0.0016800000000000148,-0.0016800000000000148,-0.0016800000000000148,0.00022999999999995246,0.0003700000000000925
3584,3584,AUDUSD,H1,2022-01-27 12:00:00,2022-01-27T12:00:00,3937,0.70917,0.70991,0.7076,0.70763,0.70917,0.70991,0.7076,0.70763,0.70917,0.70991,0.7076,0.70763,-0.00015999999999993797,-0.00015999999999993797,-0.00015999999999993797,-0.0015399999999999858,0.0007999999999999119
3585,3585,AUDUSD,H1,2022-01-27 13:00:00,2022-01-27T13:00:00,4175,0.70763,0.70807,0.70678,0.70749,0.70763,0.70807,0.70678,0.70749,0.70763,0.70807,0.70678,0.70749,0.0003700000000000925,0.0003700000000000925,0.0003700000000000925,-0.000140000000000029,-0.002930000000000099
3586,3586,AUDUSD,H1,2022-01-27 14:00:00,2022-01-27T14:00:00,4107,0.70749,0.70844,0.70737,0.70747,0.70749,0.70844,0.70737,0.70747,0.70749,0.70844,0.70737,0.70747,0.0007999999999999119,0.0007999999999999119,0.0007999999999999119,-1.999999999990898e-05,-0.003869999999999929
3587,3587,AUDUSD,H1,2022-01-27 15:00:00,2022-01-27T15:00:00,6528,0.70746,0.70812,0.70603,0.70786,0.70746,0.70812,0.70603,0.70786,0.70746,0.70812,0.70603,0.70786,-0.002930000000000099,-0.002930000000000099,-0.002930000000000099,0.00040000000000006697,-0.0015499999999999403
3588,3588,AUDUSD,H1,2022-01-27 16:00:00,2022-01-27T16:00:00,6516,0.70784,0.70886,0.7067,0.70827,0.70784,0.70886,0.7067,0.70827,0.70784,0.70886,0.7067,0.70827,-0.003869999999999929,-0.003869999999999929,-0.003869999999999929,0.00042999999999993044,-0.001040000000000041
3589,3589,AUDUSD,H1,2022-01-27 17:00:00,2022-01-27T17:00:00,8444,0.70828,0.70837,0.70419,0.70493,0.70828,0.70837,0.70419,0.70493,0.70828,0.70837,0.70419,0.70493,-0.0015499999999999403,-0.0015499999999999403,-0.0015499999999999403,-0.003350000000000075,-0.0009099999999999664
3590,3590,AUDUSD,H1,2022-01-27 18:00:00,2022-01-27T18:00:00,5976,0.70493,0.70596,0.70408,0.7044,0.70493,0.70596,0.70408,0.7044,0.70493,0.70596,0.70408,0.7044,-0.001040000000000041,-0.001040000000000041,-0.001040000000000041,-0.0005299999999999194,-0.0005699999999999594
3591,3591,AUDUSD,H1,2022-01-27 19:00:00,2022-01-27T19:00:00,5641,0.7044,0.70454,0.70302,0.70338,0.7044,0.70454,0.70302,0.70338,0.7044,0.70454,0.70302,0.70338,-0.0009099999999999664,-0.0009099999999999664,-0.0009099999999999664,-0.0010200000000000209,0.0005899999999999794
3592,3592,AUDUSD,H1,2022-01-27 20:00:00,2022-01-27T20:00:00,5816,0.70338,0.7036,0.70246,0.70336,0.70338,0.7036,0.70246,0.70336,0.70338,0.7036,0.70246,0.70336,-0.0005699999999999594,-0.0005699999999999594,-0.0005699999999999594,-2.0000000000020002e-05,0.00039000000000000146
3593,3593,AUDUSD,H1,2022-01-27 21:00:00,2022-01-27T21:00:00,5114,0.70336,0.70402,0.70235,0.70247,0.70336,0.70402,0.70235,0.70247,0.70336,0.70402,0.70235,0.70247,0.0005899999999999794,0.0005899999999999794,0.0005899999999999794,-0.0008899999999999464,0.00039000000000000146
3594,3594,AUDUSD,H1,2022-01-27 22:00:00,2022-01-27T22:00:00,4820,0.70249,0.70343,0.70233,0.70279,0.70249,0.70343,0.70233,0.70279,0.70249,0.70343,0.70233,0.70279,0.00039000000000000146,0.00039000000000000146,0.00039000000000000146,0.000300000000000078,0.00036000000000002697
3595,3595,AUDUSD,H1,2022-01-27 23:00:00,2022-01-27T23:00:00,1337,0.70279,0.70348,0.70256,0.70306,0.70279,0.70348,0.70256,0.70306,0.70279,0.70348,0.70256,0.70306,0.00039000000000000146,0.00039000000000000146,0.00039000000000000146,0.00026999999999999247,0.0006699999999999484
3596,3596,AUDUSD,H1,2022-01-28 00:00:00,2022-01-28T00:00:00,248,0.70306,0.70351,0.70246,0.70318,0.70306,0.70351,0.70246,0.70318,0.70306,0.70351,0.70246,0.70318,0.00036000000000002697,0.00036000000000002697,0.00036000000000002697,0.00012000000000000899,0.0008899999999999464
3597,3597,AUDUSD,H1,2022-01-28 01:00:00,2022-01-28T01:00:00,1747,0.70317,0.70401,0.70317,0.70345,0.70317,0.70401,0.70317,0.70345,0.70317,0.70401,0.70317,0.70345,0.0006699999999999484,0.0006699999999999484,0.0006699999999999484,0.000280000000000058,-0.00029000000000001247
3598,3598,AUDUSD,H1,2022-01-28 02:00:00,2022-01-28T02:00:00,2436,0.70345,0.70367,0.70276,0.70354,0.70345,0.70367,0.70276,0.70354,0.70345,0.70367,0.70276,0.70354,0.0008899999999999464,0.0008899999999999464,0.0008899999999999464,9.00000000000345e-05,-0.0017000000000000348
3599,3599,AUDUSD,H1,2022-01-28 03:00:00,2022-01-28T03:00:00,3700,0.70354,0.70417,0.7034,0.70412,0.70354,0.70417,0.7034,0.70412,0.70354,0.70417,0.7034,0.70412,-0.00029000000000001247,-0.00029000000000001247,-0.00029000000000001247,0.0005799999999999139,-0.00010999999999994348
3600,3600,AUDUSD,H1,2022-01-28 04:00:00,2022-01-28T04:00:00,2356,0.70412,0.70452,0.70371,0.70443,0.70412,0.70452,0.70371,0.70443,0.70412,0.70452,0.70371,0.70443,-0.0017000000000000348,-0.0017000000000000348,-0.0017000000000000348,0.00031000000000003247,0.0006099999999999994
