,Unnamed: 0,instrument,granularity,time,stringTime,volume,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose,askOpen,askHigh,askLow,askClose,openCloseDelta,target
2852,2852,AUDUSD,H1,2021-12-16 00:00:00,2021-12-16T00:00:00,643,0.71621,0.7171,0.71546,0.71676,0.71621,0.7171,0.71546,0.71676,0.71621,0.7171,0.71546,0.71676,0.0005499999999999394,0.71737
2853,2853,AUDUSD,H1,2021-12-16 01:00:00,2021-12-16T01:00:00,1313,0.71676,0.7175,0.7165,0.71661,0.71676,0.7175,0.7165,0.71661,0.71676,0.7175,0.7165,0.71661,-0.00014999999999998348,0.71583
2854,2854,AUDUSD,H1,2021-12-16 02:00:00,2021-12-16T02:00:00,2827,0.71661,0.71793,0.71546,0.71737,0.71661,0.71793,0.71546,0.71737,0.71661,0.71793,0.71546,0.71737,0.0007599999999999829,0.7148
2855,2855,AUDUSD,H1,2021-12-16 03:00:00,2021-12-16T03:00:00,3132,0.71737,0.71812,0.71556,0.71583,0.71737,0.71812,0.71556,0.71583,0.71737,0.71812,0.71556,0.71583,-0.0015399999999999858,0.71561
2856,2856,AUDUSD,H1,2021-12-16 04:00:00,2021-12-16T04:00:00,2317,0.71583,0.7162,0.71451,0.7148,0.71583,0.7162,0.71451,0.7148,0.71583,0.7162,0.71451,0.7148,-0.0010299999999999754,0.7159
2857,2857,AUDUSD,H1,2021-12-16 05:00:00,2021-12-16T05:00:00,1351,0.7148,0.71611,0.71477,0.71561,0.7148,0.71611,0.71477,0.71561,0.7148,0.71611,0.71477,0.71561,0.0008099999999999774,0.71529
2858,2858,AUDUSD,H1,2021-12-16 06:00:00,2021-12-16T06:00:00,1432,0.71562,0.71594,0.71529,0.7159,0.71562,0.71594,0.71529,0.7159,0.71562,0.71594,0.71529,0.7159,0.00027999999999994696,0.71649
2859,2859,AUDUSD,H1,2021-12-16 07:00:00,2021-12-16T07:00:00,1614,0.71591,0.716,0.715,0.71529,0.71591,0.716,0.715,0.71529,0.71591,0.716,0.715,0.71529,-0.0006200000000000649,0.71731
2860,2860,AUDUSD,H1,2021-12-16 08:00:00,2021-12-16T08:00:00,1831,0.71529,0.71662,0.71527,0.71649,0.71529,0.71662,0.71527,0.71649,0.71529,0.71662,0.71527,0.71649,0.0011999999999999789,0.71917
2861,2861,AUDUSD,H1,2021-12-16 09:00:00,2021-12-16T09:00:00,2950,0.7165,0.71768,0.71636,0.71731,0.7165,0.71768,0.71636,0.71731,0.7165,0.71768,0.71636,0.71731,0.0008099999999999774,0.72007
2862,2862,AUDUSD,H1,2021-12-16 10:00:00,2021-12-16T10:00:00,3963,0.71731,0.71918,0.71705,0.71917,0.71731,0.71918,0.71705,0.71917,0.71731,0.71918,0.71705,0.71917,0.0018599999999999728,0.72018
2863,2863,AUDUSD,H1,2021-12-16 11:00:00,2021-12-16T11:00:00,2978,0.71917,0.72035,0.71868,0.72007,0.71917,0.72035,0.71868,0.72007,0.71917,0.72035,0.71868,0.72007,0.0009000000000000119,0.72072
2864,2864,AUDUSD,H1,2021-12-16 12:00:00,2021-12-16T12:00:00,1981,0.72007,0.72039,0.71957,0.72018,0.72007,0.72039,0.71957,0.72018,0.72007,0.72039,0.71957,0.72018,0.0001100000000000545,0.72119
2865,2865,AUDUSD,H1,2021-12-16 13:00:00,2021-12-16T13:00:00,2122,0.72018,0.7209,0.71968,0.72072,0.72018,0.7209,0.71968,0.72072,0.72018,0.7209,0.71968,0.72072,0.0005399999999999849,0.72201
2866,2866,AUDUSD,H1,2021-12-16 14:00:00,2021-12-16T14:00:00,5254,0.72072,0.72174,0.72066,0.72119,0.72072,0.72174,0.72066,0.72119,0.72072,0.72174,0.72066,0.72119,0.00046999999999997044,0.71947
2867,2867,AUDUSD,H1,2021-12-16 15:00:00,2021-12-16T15:00:00,5079,0.72119,0.72233,0.72077,0.72201,0.72119,0.72233,0.72077,0.72201,0.72119,0.72233,0.72077,0.72201,0.0008200000000000429,0.719
2868,2868,AUDUSD,H1,2021-12-16 16:00:00,2021-12-16T16:00:00,5659,0.72201,0.72211,0.71912,0.71947,0.72201,0.72211,0.71912,0.71947,0.72201,0.72211,0.71912,0.71947,-0.0025399999999999867,0.71901
2869,2869,AUDUSD,H1,2021-12-16 17:00:00,2021-12-16T17:00:00,5005,0.71947,0.71989,0.71842,0.719,0.71947,0.71989,0.71842,0.719,0.71947,0.71989,0.71842,0.719,-0.00047000000000008146,0.71804
2870,2870,AUDUSD,H1,2021-12-16 18:00:00,2021-12-16T18:00:00,3004,0.71902,0.71948,0.7185,0.71901,0.71902,0.71948,0.7185,0.71901,0.71902,0.71948,0.7185,0.71901,-9.99999999995449e-06,0.71815
2871,2871,AUDUSD,H1,2021-12-16 19:00:00,2021-12-16T19:00:00,2439,0.71902,0.71922,0.71788,0.71804,0.71902,0.71922,0.71788,0.71804,0.71902,0.71922,0.71788,0.71804,-0.0009799999999999809,0.7171
2872,2872,AUDUSD,H1,2021-12-16 20:00:00,2021-12-16T20:00:00,1722,0.71804,0.71869,0.71795,0.71815,0.71804,0.71869,0.71795,0.71815,0.71804,0.71869,0.71795,0.71815,0.00010999999999994348,0.71805
2873,2873,AUDUSD,H1,2021-12-16 21:00:00,2021-12-16T21:00:00,2462,0.71815,0.71838,0.71678,0.7171,0.71815,0.71838,0.71678,0.7171,0.71815,0.71838,0.71678,0.7171,-0.0010499999999999954,0.71828
2874,2874,AUDUSD,H1,2021-12-16 22:00:00,2021-12-16T22:00:00,3531,0.71711,0.71831,0.71674,0.71805,0.71711,0.71831,0.71674,0.71805,0.71711,0.71831,0.71674,0.71805,0.0009399999999999409,0.71778
2875,2875,AUDUSD,H1,2021-12-16 23:00:00,2021-12-16T23:00:00,1033,0.71805,0.71843,0.7178,0.71828,0.71805,0.71843,0.7178,0.71828,0.71805,0.71843,0.7178,0.71828,0.0002300000000000635,0.71749
2876,2876,AUDUSD,H1,2021-12-17 00:00:00,2021-12-17T00:00:00,388,0.71827,0.71836,0.71712,0.71778,0.71827,0.71836,0.71712,0.71778,0.71827,0.71836,0.71712,0.71778,-0.0004899999999999904,0.71781
2877,2877,AUDUSD,H1,2021-12-17 01:00:00,2021-12-17T01:00:00,1352,0.71778,0.71814,0.71681,0.71749,0.71778,0.71814,0.71681,0.71749,0.71778,0.71814,0.71681,0.71749,-0.00029000000000001247,0.71773
2878,2878,AUDUSD,H1,2021-12-17 02:00:00,2021-12-17T02:00:00,1918,0.71749,0.71802,0.71739,0.71781,0.71749,0.71802,0.71739,0.71781,0.71749,0.71802,0.71739,0.71781,0.00031999999999998696,0.71773
2879,2879,AUDUSD,H1,2021-12-17 03:00:00,2021-12-17T03:00:00,2659,0.71781,0.71813,0.71747,0.71773,0.71781,0.71813,0.71747,0.71773,0.71781,0.71813,0.71747,0.71773,-7.999999999996898e-05,0.71605
2880,2880,AUDUSD,H1,2021-12-17 04:00:00,2021-12-17T04:00:00,1865,0.71773,0.71812,0.71726,0.71773,0.71773,0.71812,0.71726,0.71773,0.71773,0.71812,0.71726,0.71773,0.0,0.71675
2881,2881,AUDUSD,H1,2021-12-17 05:00:00,2021-12-17T05:00:00,1853,0.71772,0.71774,0.71595,0.71605,0.71772,0.71774,0.71595,0.71605,0.71772,0.71774,0.71595,0.71605,-0.0016700000000000603,0.71702
2882,2882,AUDUSD,H1,2021-12-17 06:00:00,2021-12-17T06:00:00,1537,0.71605,0.71681,0.71523,0.71675,0.71605,0.71681,0.71523,0.71675,0.71605,0.71681,0.71523,0.71675,0.0007000000000000339,0.7162
2883,2883,AUDUSD,H1,2021-12-17 07:00:00,2021-12-17T07:00:00,2002,0.71675,0.71711,0.71623,0.71702,0.71675,0.71711,0.71623,0.71702,0.71675,0.71711,0.71623,0.71702,0.00026999999999999247,0.71586
2884,2884,AUDUSD,H1,2021-12-17 08:00:00,2021-12-17T08:00:00,1995,0.71702,0.71757,0.71596,0.7162,0.71702,0.71757,0.71596,0.7162,0.71702,0.71757,0.71596,0.7162,-0.0008200000000000429,0.71723
2885,2885,AUDUSD,H1,2021-12-17 09:00:00,2021-12-17T09:00:00,2918,0.71621,0.7168,0.7158,0.71586,0.71621,0.7168,0.7158,0.71586,0.71621,0.7168,0.7158,0.71586,-0.00034999999999996145,0.71619
2886,2886,AUDUSD,H1,2021-12-17 10:00:00,2021-12-17T10:00:00,3486,0.71585,0.71747,0.71584,0.71723,0.71585,0.71747,0.71584,0.71723,0.71585,0.71747,0.71584,0.71723,0.0013800000000000479,0.71567
2887,2887,AUDUSD,H1,2021-12-17 11:00:00,2021-12-17T11:00:00,3178,0.71723,0.71724,0.71596,0.71619,0.71723,0.71724,0.71596,0.71619,0.71723,0.71724,0.71596,0.71619,-0.001040000000000041,0.71577
2888,2888,AUDUSD,H1,2021-12-17 12:00:00,2021-12-17T12:00:00,2873,0.71619,0.71624,0.71553,0.71567,0.71619,0.71624,0.71553,0.71567,0.71619,0.71624,0.71553,0.71567,-0.0005199999999999649,0.71585
2889,2889,AUDUSD,H1,2021-12-17 13:00:00,2021-12-17T13:00:00,2068,0.71567,0.71612,0.71484,0.71577,0.71567,0.71612,0.71484,0.71577,0.71567,0.71612,0.71484,0.71577,9.999999999998899e-05,0.71536
2890,2890,AUDUSD,H1,2021-12-17 14:00:00,2021-12-17T14:00:00,2700,0.71577,0.71593,0.71505,0.71585,0.71577,0.71593,0.71505,0.71585,0.71577,0.71593,0.71505,0.71585,7.999999999996898e-05,0.71562
2891,2891,AUDUSD,H1,2021-12-17 15:00:00,2021-12-17T15:00:00,2708,0.71586,0.71654,0.71513,0.71536,0.71586,0.71654,0.71513,0.71536,0.71586,0.71654,0.71513,0.71536,-0.000500000000000056,0.71513
2892,2892,AUDUSD,H1,2021-12-17 16:00:00,2021-12-17T16:00:00,4792,0.71536,0.71608,0.71517,0.71562,0.71536,0.71608,0.71517,0.71562,0.71536,0.71608,0.71517,0.71562,0.000260000000000038,0.71483
2893,2893,AUDUSD,H1,2021-12-17 17:00:00,2021-12-17T17:00:00,5822,0.71563,0.71569,0.71358,0.71513,0.71563,0.71569,0.71358,0.71513,0.71563,0.71569,0.71358,0.71513,-0.0004999999999999449,0.71433
2894,2894,AUDUSD,H1,2021-12-17 18:00:00,2021-12-17T18:00:00,3994,0.71514,0.7158,0.71438,0.71483,0.71514,0.7158,0.71438,0.71483,0.71514,0.7158,0.71438,0.71483,-0.00031000000000003247,0.7138
2895,2895,AUDUSD,H1,2021-12-17 19:00:00,2021-12-17T19:00:00,3344,0.71483,0.71493,0.71401,0.71433,0.71483,0.71493,0.71401,0.71433,0.71483,0.71493,0.71401,0.71433,-0.0004999999999999449,0.71346
2896,2896,AUDUSD,H1,2021-12-17 20:00:00,2021-12-17T20:00:00,1900,0.71434,0.71459,0.71356,0.7138,0.71434,0.71459,0.71356,0.7138,0.71434,0.71459,0.71356,0.7138,-0.0005399999999999849,0.71228
2897,2897,AUDUSD,H1,2021-12-17 21:00:00,2021-12-17T21:00:00,2276,0.7138,0.71406,0.71333,0.71346,0.7138,0.71406,0.71333,0.71346,0.7138,0.71406,0.71333,0.71346,-0.00034000000000000696,0.71247
2898,2898,AUDUSD,H1,2021-12-17 22:00:00,2021-12-17T22:00:00,2561,0.71346,0.71384,0.71226,0.71228,0.71346,0.71384,0.71226,0.71228,0.71346,0.71384,0.71226,0.71228,-0.0011799999999999589,0.71276
2899,2899,AUDUSD,H1,2021-12-17 23:00:00,2021-12-17T23:00:00,1630,0.71231,0.71303,0.7122,0.71247,0.71231,0.71303,0.7122,0.71247,0.71231,0.71303,0.7122,0.71247,0.000160000000000049,0.71158
2900,2900,AUDUSD,H1,2021-12-20 00:00:00,2021-12-20T00:00:00,188,0.71277,0.71326,0.71244,0.71276,0.71277,0.71326,0.71244,0.71276,0.71277,0.71326,0.71244,0.71276,-1.0000000000065512e-05,0.71241
2901,2901,AUDUSD,H1,2021-12-20 01:00:00,2021-12-20T01:00:00,2160,0.71276,0.71286,0.71085,0.71158,0.71276,0.71286,0.71085,0.71158,0.71276,0.71286,0.71085,0.71158,-0.0011799999999999589,0.71186
2902,2902,AUDUSD,H1,2021-12-20 02:00:00,2021-12-20T02:00:00,2325,0.71158,0.71262,0.71158,0.71241,0.71158,0.71262,0.71158,0.71241,0.71158,0.71262,0.71158,0.71241,0.0008299999999999974,0.71182
2903,2903,AUDUSD,H1,2021-12-20 03:00:00,2021-12-20T03:00:00,3154,0.71241,0.71249,0.71128,0.71186,0.71241,0.71249,0.71128,0.71186,0.71241,0.71249,0.71128,0.71186,-0.0005499999999999394,0.71142
2904,2904,AUDUSD,H1,2021-12-20 04:00:00,2021-12-20T04:00:00,2288,0.71186,0.71226,0.71132,0.71182,0.71186,0.71226,0.71132,0.71182,0.71186,0.71226,0.71132,0.71182,-4.0000000000040004e-05,0.71092
2905,2905,AUDUSD,H1,2021-12-20 05:00:00,2021-12-20T05:00:00,1765,0.71182,0.71205,0.71113,0.71142,0.71182,0.71205,0.71113,0.71142,0.71182,0.71205,0.71113,0.71142,-0.00039999999999995595,0.71053
2906,2906,AUDUSD,H1,2021-12-20 06:00:00,2021-12-20T06:00:00,1709,0.71143,0.71181,0.71055,0.71092,0.71143,0.71181,0.71055,0.71092,0.71143,0.71181,0.71055,0.71092,-0.0005100000000000104,0.70956
2907,2907,AUDUSD,H1,2021-12-20 07:00:00,2021-12-20T07:00:00,1868,0.71093,0.7111,0.70972,0.71053,0.71093,0.7111,0.70972,0.71053,0.71093,0.7111,0.70972,0.71053,-0.00039999999999995595,0.70922
2908,2908,AUDUSD,H1,2021-12-20 08:00:00,2021-12-20T08:00:00,2207,0.71052,0.71073,0.70926,0.70956,0.71052,0.71073,0.70926,0.70956,0.71052,0.71073,0.70926,0.70956,-0.0009600000000000719,0.70966
2909,2909,AUDUSD,H1,2021-12-20 09:00:00,2021-12-20T09:00:00,3110,0.70957,0.70973,0.70818,0.70922,0.70957,0.70973,0.70818,0.70922,0.70957,0.70973,0.70818,0.70922,-0.0003500000000000725,0.70919
2910,2910,AUDUSD,H1,2021-12-20 10:00:00,2021-12-20T10:00:00,4304,0.70922,0.71017,0.70878,0.70966,0.70922,0.71017,0.70878,0.70966,0.70922,0.71017,0.70878,0.70966,0.00043999999999999595,0.71084
2911,2911,AUDUSD,H1,2021-12-20 11:00:00,2021-12-20T11:00:00,3491,0.70965,0.70978,0.70835,0.70919,0.70965,0.70978,0.70835,0.70919,0.70965,0.70978,0.70835,0.70919,-0.00046000000000001595,0.71103
2912,2912,AUDUSD,H1,2021-12-20 12:00:00,2021-12-20T12:00:00,3815,0.70919,0.71112,0.70918,0.71084,0.70919,0.71112,0.70918,0.71084,0.70919,0.71112,0.70918,0.71084,0.0016500000000000403,0.71048
2913,2913,AUDUSD,H1,2021-12-20 13:00:00,2021-12-20T13:00:00,1830,0.71084,0.71138,0.71055,0.71103,0.71084,0.71138,0.71055,0.71103,0.71084,0.71138,0.71055,0.71103,0.00019000000000002348,0.71177
2914,2914,AUDUSD,H1,2021-12-20 14:00:00,2021-12-20T14:00:00,2117,0.71103,0.71129,0.71018,0.71048,0.71103,0.71129,0.71018,0.71048,0.71103,0.71129,0.71018,0.71048,-0.0005500000000000504,0.71189
2915,2915,AUDUSD,H1,2021-12-20 15:00:00,2021-12-20T15:00:00,2792,0.71048,0.7119,0.71048,0.71177,0.71048,0.7119,0.71048,0.71177,0.71048,0.7119,0.71048,0.71177,0.0012900000000000134,0.71083
2916,2916,AUDUSD,H1,2021-12-20 16:00:00,2021-12-20T16:00:00,4189,0.71177,0.71272,0.71168,0.71189,0.71177,0.71272,0.71168,0.71189,0.71177,0.71272,0.71168,0.71189,0.00012000000000000899,0.71159
2917,2917,AUDUSD,H1,2021-12-20 17:00:00,2021-12-20T17:00:00,5039,0.71187,0.7121,0.71063,0.71083,0.71187,0.7121,0.71063,0.71083,0.71187,0.7121,0.71063,0.71083,-0.001040000000000041,0.71154
2918,2918,AUDUSD,H1,2021-12-20 18:00:00,2021-12-20T18:00:00,2745,0.71082,0.71171,0.71058,0.71159,0.71082,0.71171,0.71058,0.71159,0.71082,0.71171,0.71058,0.71159,0.0007699999999999374,0.71168
2919,2919,AUDUSD,H1,2021-12-20 19:00:00,2021-12-20T19:00:00,2217,0.71159,0.712,0.71128,0.71154,0.71159,0.712,0.71128,0.71154,0.71159,0.712,0.71128,0.71154,-4.999999999999449e-05,0.71098
2920,2920,AUDUSD,H1,2021-12-20 20:00:00,2021-12-20T20:00:00,1633,0.71154,0.71219,0.71132,0.71168,0.71154,0.71219,0.71132,0.71168,0.71154,0.71219,0.71132,0.71168,0.000140000000000029,0.71089
2921,2921,AUDUSD,H1,2021-12-20 21:00:00,2021-12-20T21:00:00,1672,0.71168,0.71222,0.71096,0.71098,0.71168,0.71222,0.71096,0.71098,0.71168,0.71222,0.71096,0.71098,-0.0007000000000000339,0.71091
2922,2922,AUDUSD,H1,2021-12-20 22:00:00,2021-12-20T22:00:00,1835,0.71098,0.71131,0.71086,0.71089,0.71098,0.71131,0.71086,0.71089,0.71098,0.71131,0.71086,0.71089,-8.999999999992347e-05,0.71033
2923,2923,AUDUSD,H1,2021-12-20 23:00:00,2021-12-20T23:00:00,643,0.7109,0.71125,0.71081,0.71091,0.7109,0.71125,0.71081,0.71091,0.7109,0.71125,0.71081,0.71091,1.0000000000065512e-05,0.71089
2924,2924,AUDUSD,H1,2021-12-21 00:00:00,2021-12-21T00:00:00,251,0.71091,0.71098,0.71008,0.71033,0.71091,0.71098,0.71008,0.71033,0.71091,0.71098,0.71008,0.71033,-0.0005800000000000249,0.71071
2925,2925,AUDUSD,H1,2021-12-21 01:00:00,2021-12-21T01:00:00,1025,0.71033,0.71108,0.71032,0.71089,0.71033,0.71108,0.71032,0.71089,0.71033,0.71108,0.71032,0.71089,0.0005600000000000049,0.7118
2926,2926,AUDUSD,H1,2021-12-21 02:00:00,2021-12-21T02:00:00,1773,0.71089,0.71108,0.71007,0.71071,0.71089,0.71108,0.71007,0.71071,0.71089,0.71108,0.71007,0.71071,-0.000180000000000069,0.71117
2927,2927,AUDUSD,H1,2021-12-21 03:00:00,2021-12-21T03:00:00,2524,0.71071,0.71197,0.70982,0.7118,0.71071,0.71197,0.70982,0.7118,0.71071,0.71197,0.70982,0.7118,0.0010900000000000354,0.71116
2928,2928,AUDUSD,H1,2021-12-21 04:00:00,2021-12-21T04:00:00,1324,0.71181,0.71191,0.7107,0.71117,0.71181,0.71191,0.7107,0.71117,0.71181,0.71191,0.7107,0.71117,-0.0006400000000000849,0.71118
2929,2929,AUDUSD,H1,2021-12-21 05:00:00,2021-12-21T05:00:00,1243,0.71117,0.71155,0.71074,0.71116,0.71117,0.71155,0.71074,0.71116,0.71117,0.71155,0.71074,0.71116,-9.99999999995449e-06,0.71152
2930,2930,AUDUSD,H1,2021-12-21 06:00:00,2021-12-21T06:00:00,841,0.71116,0.71135,0.7108,0.71118,0.71116,0.71135,0.7108,0.71118,0.71116,0.71135,0.7108,0.71118,2.0000000000020002e-05,0.71191
2931,2931,AUDUSD,H1,2021-12-21 07:00:00,2021-12-21T07:00:00,1309,0.71119,0.71178,0.71114,0.71152,0.71119,0.71178,0.71114,0.71152,0.71119,0.71178,0.71114,0.71152,0.0003300000000000525,0.71113
2932,2932,AUDUSD,H1,2021-12-21 08:00:00,2021-12-21T08:00:00,1342,0.71152,0.71223,0.71152,0.71191,0.71152,0.71223,0.71152,0.71191,0.71152,0.71223,0.71152,0.71191,0.00039000000000000146,0.71206
2933,2933,AUDUSD,H1,2021-12-21 09:00:00,2021-12-21T09:00:00,2105,0.71189,0.7124,0.71088,0.71113,0.71189,0.7124,0.71088,0.71113,0.71189,0.7124,0.71088,0.71113,-0.0007599999999999829,0.71267
2934,2934,AUDUSD,H1,2021-12-21 10:00:00,2021-12-21T10:00:00,2619,0.71113,0.71251,0.71086,0.71206,0.71113,0.71251,0.71086,0.71206,0.71113,0.71251,0.71086,0.71206,0.0009299999999999864,0.71335
2935,2935,AUDUSD,H1,2021-12-21 11:00:00,2021-12-21T11:00:00,2028,0.71206,0.71278,0.71196,0.71267,0.71206,0.71278,0.71196,0.71267,0.71206,0.71278,0.71196,0.71267,0.0006099999999999994,0.71326
2936,2936,AUDUSD,H1,2021-12-21 12:00:00,2021-12-21T12:00:00,2116,0.71267,0.71366,0.71265,0.71335,0.71267,0.71366,0.71265,0.71335,0.71267,0.71366,0.71265,0.71335,0.0006800000000000139,0.71341
2937,2937,AUDUSD,H1,2021-12-21 13:00:00,2021-12-21T13:00:00,1900,0.71335,0.71369,0.71303,0.71326,0.71335,0.71369,0.71303,0.71326,0.71335,0.71369,0.71303,0.71326,-9.00000000000345e-05,0.71277
2938,2938,AUDUSD,H1,2021-12-21 14:00:00,2021-12-21T14:00:00,1621,0.71326,0.71398,0.71314,0.71341,0.71326,0.71398,0.71314,0.71341,0.71326,0.71398,0.71314,0.71341,0.00014999999999998348,0.7133
2939,2939,AUDUSD,H1,2021-12-21 15:00:00,2021-12-21T15:00:00,1919,0.71341,0.71386,0.71271,0.71277,0.71341,0.71386,0.71271,0.71277,0.71341,0.71386,0.71271,0.71277,-0.0006399999999999739,0.7132
2940,2940,AUDUSD,H1,2021-12-21 16:00:00,2021-12-21T16:00:00,3064,0.71277,0.71363,0.71258,0.7133,0.71277,0.71363,0.71258,0.7133,0.71277,0.71363,0.71258,0.7133,0.0005300000000000304,0.7138
2941,2941,AUDUSD,H1,2021-12-21 17:00:00,2021-12-21T17:00:00,3493,0.71329,0.71406,0.71299,0.7132,0.71329,0.71406,0.71299,0.7132,0.71329,0.71406,0.71299,0.7132,-9.00000000000345e-05,0.71442
2942,2942,AUDUSD,H1,2021-12-21 18:00:00,2021-12-21T18:00:00,2271,0.71321,0.71419,0.71307,0.7138,0.71321,0.71419,0.71307,0.7138,0.71321,0.71419,0.71307,0.7138,0.0005899999999999794,0.71508
2943,2943,AUDUSD,H1,2021-12-21 19:00:00,2021-12-21T19:00:00,1979,0.71378,0.71455,0.71371,0.71442,0.71378,0.71455,0.71371,0.71442,0.71378,0.71455,0.71371,0.71442,0.0006400000000000849,0.71536
2944,2944,AUDUSD,H1,2021-12-21 20:00:00,2021-12-21T20:00:00,1502,0.71443,0.71508,0.7142,0.71508,0.71443,0.71508,0.7142,0.71508,0.71443,0.71508,0.7142,0.71508,0.0006500000000000394,0.71552
2945,2945,AUDUSD,H1,2021-12-21 21:00:00,2021-12-21T21:00:00,1279,0.71508,0.71557,0.71489,0.71536,0.71508,0.71557,0.71489,0.71536,0.71508,0.71557,0.71489,0.71536,0.00027999999999994696,0.71538
2946,2946,AUDUSD,H1,2021-12-21 22:00:00,2021-12-21T22:00:00,1037,0.71536,0.71554,0.71503,0.71552,0.71536,0.71554,0.71503,0.71552,0.71536,0.71554,0.71503,0.71552,0.000160000000000049,0.71479
2947,2947,AUDUSD,H1,2021-12-21 23:00:00,2021-12-21T23:00:00,733,0.71553,0.71554,0.71517,0.71538,0.71553,0.71554,0.71517,0.71538,0.71553,0.71554,0.71517,0.71538,-0.00014999999999998348,0.71472
2948,2948,AUDUSD,H1,2021-12-22 00:00:00,2021-12-22T00:00:00,333,0.71538,0.71539,0.71386,0.71479,0.71538,0.71539,0.71386,0.71479,0.71538,0.71539,0.71386,0.71479,-0.0005899999999999794,0.71457
2949,2949,AUDUSD,H1,2021-12-22 01:00:00,2021-12-22T01:00:00,958,0.71479,0.71511,0.71446,0.71472,0.71479,0.71511,0.71446,0.71472,0.71479,0.71511,0.71446,0.71472,-7.00000000000145e-05,0.71477
2950,2950,AUDUSD,H1,2021-12-22 02:00:00,2021-12-22T02:00:00,1093,0.71472,0.71496,0.71422,0.71457,0.71472,0.71496,0.71422,0.71457,0.71472,0.71496,0.71422,0.71457,-0.00014999999999998348,0.71393
2951,2951,AUDUSD,H1,2021-12-22 03:00:00,2021-12-22T03:00:00,1632,0.71457,0.71544,0.71441,0.71477,0.71457,0.71544,0.71441,0.71477,0.71457,0.71544,0.71441,0.71477,0.00019999999999997797,0.71308
2952,2952,AUDUSD,H1,2021-12-22 04:00:00,2021-12-22T04:00:00,1308,0.71477,0.71499,0.71391,0.71393,0.71477,0.71499,0.71391,0.71393,0.71477,0.71499,0.71391,0.71393,-0.0008400000000000629,0.71323
2953,2953,AUDUSD,H1,2021-12-22 05:00:00,2021-12-22T05:00:00,1112,0.71394,0.71401,0.71299,0.71308,0.71394,0.71401,0.71299,0.71308,0.71394,0.71401,0.71299,0.71308,-0.0008599999999999719,0.71265
2954,2954,AUDUSD,H1,2021-12-22 06:00:00,2021-12-22T06:00:00,728,0.71308,0.71337,0.71269,0.71323,0.71308,0.71337,0.71269,0.71323,0.71308,0.71337,0.71269,0.71323,0.00014999999999998348,0.7126
2955,2955,AUDUSD,H1,2021-12-22 07:00:00,2021-12-22T07:00:00,1172,0.71323,0.71331,0.71203,0.71265,0.71323,0.71331,0.71203,0.71265,0.71323,0.71331,0.71203,0.71265,-0.0005800000000000249,0.71397
2956,2956,AUDUSD,H1,2021-12-22 08:00:00,2021-12-22T08:00:00,1218,0.71265,0.71332,0.71221,0.7126,0.71265,0.71332,0.71221,0.7126,0.71265,0.71332,0.71221,0.7126,-4.999999999999449e-05,0.7145
2957,2957,AUDUSD,H1,2021-12-22 09:00:00,2021-12-22T09:00:00,1590,0.71261,0.71403,0.71258,0.71397,0.71261,0.71403,0.71258,0.71397,0.71261,0.71403,0.71258,0.71397,0.0013600000000000279,0.71536
2958,2958,AUDUSD,H1,2021-12-22 10:00:00,2021-12-22T10:00:00,2301,0.71395,0.71454,0.71367,0.7145,0.71395,0.71454,0.71367,0.7145,0.71395,0.71454,0.71367,0.7145,0.0005500000000000504,0.71612
2959,2959,AUDUSD,H1,2021-12-22 11:00:00,2021-12-22T11:00:00,1813,0.71451,0.71565,0.71447,0.71536,0.71451,0.71565,0.71447,0.71536,0.71451,0.71565,0.71447,0.71536,0.0008500000000000174,0.71624
2960,2960,AUDUSD,H1,2021-12-22 12:00:00,2021-12-22T12:00:00,2006,0.71536,0.71643,0.71528,0.71612,0.71536,0.71643,0.71528,0.71612,0.71536,0.71643,0.71528,0.71612,0.0007599999999999829,0.71691
2961,2961,AUDUSD,H1,2021-12-22 13:00:00,2021-12-22T13:00:00,1539,0.71612,0.71659,0.71594,0.71624,0.71612,0.71659,0.71594,0.71624,0.71612,0.71659,0.71594,0.71624,0.00012000000000000899,0.71878
2962,2962,AUDUSD,H1,2021-12-22 14:00:00,2021-12-22T14:00:00,1603,0.71624,0.71728,0.71623,0.71691,0.71624,0.71728,0.71623,0.71691,0.71624,0.71728,0.71623,0.71691,0.0006700000000000594,0.71874
2963,2963,AUDUSD,H1,2021-12-22 15:00:00,2021-12-22T15:00:00,2113,0.71691,0.71879,0.71683,0.71878,0.71691,0.71879,0.71683,0.71878,0.71691,0.71879,0.71683,0.71878,0.0018699999999999273,0.7202
2964,2964,AUDUSD,H1,2021-12-22 16:00:00,2021-12-22T16:00:00,3303,0.71878,0.71975,0.71847,0.71874,0.71878,0.71975,0.71847,0.71874,0.71878,0.71975,0.71847,0.71874,-3.999999999992898e-05,0.72138
2965,2965,AUDUSD,H1,2021-12-22 17:00:00,2021-12-22T17:00:00,3736,0.71874,0.72083,0.71873,0.7202,0.71874,0.72083,0.71873,0.7202,0.71874,0.72083,0.71873,0.7202,0.0014599999999999058,0.72177
2966,2966,AUDUSD,H1,2021-12-22 18:00:00,2021-12-22T18:00:00,2404,0.72022,0.72144,0.7201,0.72138,0.72022,0.72144,0.7201,0.72138,0.72022,0.72144,0.7201,0.72138,0.0011600000000000499,0.72147
